SC,名称,ema26,ema12
2003,日東富士製粉,6115.7356978954485,6184.493986025452
2004,昭和産業,3251.5131701482856,3257.4962571233173
2009,鳥越製粉,889.8524959701049,893.766813243437
2053,中部飼料,1644.1201816360617,1664.1447776677715
2055,日和産業,273.19486907962147,276.33637935871377
2060,フィード・ワン,189.32586019828386,194.90508240258703
2107,東洋精糖,1243.467137718156,1260.0210582019215
2108,日本甜菜製糖,1700.473644109195,1701.424658239354
2109,三井製糖,2087.8372861184084,2073.2707674039193
2112,塩水港精糖,209.086555650704,209.88149264051208
2114,フジ日本精糖,513.1878730142452,516.360811246441
2117,日新製糖,1922.0932367896703,1911.612442539392
2120,LIFULL,415.77946426019224,426.1546634656076
2121,ミクシィ,1782.9334330237011,1793.3663262859443
2122,インタースペース,1033.4305234124415,1075.7923402082342
2124,ジェイエイシーリクルートメント,1251.6215919548877,1233.0329925929136
2127,日本M＆Aセンター,4440.103725486002,4708.822942777165
2130,メンバーズ,1666.895223787116,1653.3335862341835
2134,燦キャピタルマネージメント,90.92545595043478,94.8722793087012
2136,ヒップ,,
2137,光ハイツ・ヴェラス,,
2138,クルーズ,1047.4971519947835,1048.301229439992
2139,中広,533.5823737917564,544.6858154498892
2144,やまねメディカル,,
2146,UTグループ,2139.3658409837826,2282.5701216507537
2148,アイティメディア,1292.7138680172673,1452.3460825919321
2150,ケアネット,1233.0844689779365,1347.6981322050378
2151,タケエイ,928.8254440740451,947.1028378575767
2152,幼児活動研究会,889.5354142348054,898.0127171837216
2153,E・Jホールディングス,1510.0086044371524,1518.391081478043
2154,トラスト・テック,851.9745351564269,898.9356555275338
2156,セーラー広告,,
2157,コシダカホールディングス,489.77513680240486,483.15238957905865
2158,FRONTEO,700.5271383530281,777.8816749993817
2159,フルスピード,499.22899215999934,524.9934349082994
2160,ジーエヌアイグループ,1638.6280431006435,1652.0696888527543
2162,nmsホールディングス,296.95760288325374,294.60365243048375
2163,アルトナー,828.3442454589367,884.1665620379874
2164,地域新聞社,669.2286898030856,692.8272839066924
2168,パソナグループ,1203.621465980606,1211.8051184835595
2169,CDS,1278.370171576564,1275.1709364488593
2170,リンクアンドモチベーション,425.61057811481857,432.9333773996044
2172,インサイト,,
2173,博展,480.2850091350117,487.77644626645895
2174,GCA,657.0753795189678,659.8679914599993
2175,エス・エム・エス,2563.8864461765593,2581.7950944207414
2176,イナリサーチ,742.9286490505906,780.1081362981852
2178,トライステージ,310.31418744870047,316.8586702776031
2179,成学社,,
2180,サニーサイドアップ,793.767058804527,821.5533209380152
2181,パーソルホールディングス,1410.7018159853517,1457.6890267859208
2183,リニカル,919.14393430111,909.2423956014187
2185,シイエム・シイ,,
2186,ソーバル,1037.6103835169454,1062.2606478470325
2191,テラ,1114.9134209050096,1281.361675803324
2193,クックパッド,313.7645325513023,317.9729086158559
2195,アミタホールディングス,,
2196,エスクリ,426.05944758249433,423.9092039872439
2198,アイ・ケイ・ケイ,600.903168655808,592.1814253238292
2201,森永製菓,4424.769174003466,4400.235747005582
2204,中村屋,4034.80844173776,4061.5185007646296
2206,江崎グリコ,5115.1539507904745,5176.735995333498
2207,名糖産業,1302.237728209484,1306.4490330482047
2208,ブルボン,1797.6320738514662,1796.805929281083
2209,井村屋グループ,2024.6766735883148,2060.420495380276
2211,不二家,2147.1627101328672,2169.895253872659
2212,山崎製パン,1903.4212924583444,1878.938069466608
2215,第一屋製パン,952.7851377152884,962.917899448562
2216,カンロ,,
2217,モロゾフ,5653.032321253896,5642.979354958842
2220,亀田製菓,5252.5426768399475,5254.997892200756
2221,岩塚製菓,3595.794231602875,3684.686145472732
2222,寿スピリッツ,5004.63044003969,4994.545431465564
2224,コモ,2418.3772700339646,2413.4721379466473
2226,湖池屋,,
2228,シベール,,
2229,カルビー,3039.3849396829974,3004.0428863133097
2264,森永乳業,4505.269955537894,4607.367189687089
2266,六甲バター,1519.386652841119,1550.7492018616954
2267,ヤクルト本社,6696.992326269814,6792.216955030586
2268,B-Rサーティワンアイスクリーム,,
2269,明治ホールディングス,8153.678171250899,8380.174503125118
2270,雪印メグミルク,2588.484011670518,2601.0600333594043
2281,プリマハム,2614.6059876367794,2691.700806549225
2282,日本ハム,4091.1780340403516,4212.009256618941
2286,林兼産業,576.1457846644006,577.5485740672877
2288,丸大食品,1950.6817733313396,1940.5354125396743
2291,福留ハム,,
2292,S　Foods,2576.9617847601135,2643.0489427782077
2293,滝沢ハム,,
2294,柿安本店,2543.8022910979917,2597.964523322758
2296,伊藤ハム米久ホールディングス,647.454777091359,650.9598105204392
2300,きょくとう,494.06000132027617,501.46698581074236
2301,学情,1287.3586436394535,1286.181833256087
2303,ドーン,2167.928123629186,2176.0532442637045
2304,CSSホールディングス,273.6713102002185,282.88084023350683
2305,スタジオアリス,1626.8688386290971,1647.6715315980389
2307,クロスキャット,1093.037351952076,1119.827578436171
2309,シミックホールディングス,1504.87796866605,1508.6020453144047
2311,エプコ,1101.4007445176048,1134.2794430128652
2315,カイカ,34.479458406944296,37.24830569364935
2317,システナ,1517.159248730946,1519.7880091729883
2321,ソフトフロントホールディングス,131.88813419945714,130.80529943457802
2323,fonfun,,
2325,NJS,1769.316176413856,1790.6960188715236
2326,デジタルアーツ,8211.345288873747,8540.804743392615
2327,新日鉄住金ソリューションズ,2900.148886445707,2929.8719478311846
2329,東北新社,583.7070657691735,592.3559423971976
2330,フォーサイド,106.27946304444583,112.91269488027936
2331,綜合警備保障,5283.901743017594,5248.660128692437
2332,クエスト,1206.3994799758586,1240.8229411125049
2334,イオレ,1371.7135530709838,1350.6043874942866
2335,キューブシステム,785.620649871509,818.0614113897849
2337,いちご,292.2530951760153,291.9992208800087
2338,ビットワングループ,322.5950915924957,339.08273531848874
2340,極楽湯ホールディングス,378.7525525310084,379.7213402892738
2341,アルバイトタイムス,160.49206762219637,159.9960745522199
2342,トランスジェニック,382.9472948313953,406.58811773286425
2344,平安レイサービス,,
2345,アイスタディ,1217.9401213755048,1287.4722485530438
2349,エヌアイデイ,,
2351,ASJ,1436.2255444121565,1469.9303937947216
2352,エイジア,1324.9306159712391,1336.9343993487928
2353,日本駐車場開発,138.96201771753388,138.6703512294835
2354,安川情報システム,564.2913309292425,600.315542830494
2359,コア,1184.0130947926348,1176.5182136508506
2362,夢真ホールディングス,613.5388490745164,614.059019686226
2370,メディネット,107.48659054297063,118.12878291118916
2371,カカクコム,2630.7537506419458,2686.1997208385046
2372,アイロムグループ,2759.0749589197376,3107.6134016116725
2373,ケア21,,
2374,セントケア・ホールディング,413.5200189900918,410.99210750078504
2375,スリープログループ,1426.9509289054752,1593.4225503398693
2376,サイネックス,658.5255413051024,668.4017428818942
2378,ルネサンス,1110.64723825534,1099.451795371925
2379,ディップ,2410.7562396544113,2385.283418091591
2384,SBSホールディングス,2229.7467727053813,2317.583146200215
2385,総医研ホールディングス,493.63208223698786,508.9376370485431
2388,ウェッジホールディングス,115.68934314525359,126.07341037435336
2389,オプトホールディング,1479.1191496042875,1469.8443919487
2391,プラネット,,
2393,日本ケアサプライ,1332.1703924957753,1341.6079218504701
2395,新日本科学,667.928642372716,682.5541394618506
2397,DNAチップ研究所,773.5027788201451,846.2369908141388
2398,ツクイ,512.2563120685844,525.5429922752952
2402,アマナ,628.7333535210822,642.2541376321815
2404,鉄人化計画,297.9028670305786,299.5427863651845
2405,フジコー,,
2406,アルテサロンホールディングス,,
2408,KG情報,272.3582197256386,275.6703664245848
2410,キャリアデザインセンター,971.872422623571,995.4823115490708
2411,ゲンダイエージェンシー,283.1819206592284,286.40111407319546
2412,ベネフィット・ワン,2185.59813493126,2207.701051612277
2413,エムスリー,4286.147852205402,4406.0983697247175
2415,ヒューマンホールディングス,795.1744091398892,792.4250301543099
2417,ツヴァイ,,
2418,ツカダ・グローバルホールディング,358.2681782077767,348.27461774345886
2424,ブラス,503.4708768845611,508.7230594394657
2425,ケアサービス,,
2427,アウトソーシング,660.0829833753205,686.4287524860243
2428,ウェルネット,705.7717906628504,733.2884406165339
2429,ワールドホールディングス,1735.8383662418182,1773.3267464739788
2432,ディー・エヌ・エー,1439.3308989206525,1452.6477710531544
2433,博報堂DYホールディングス,1272.1938587335171,1293.720252234848
2435,シダー,202.30406209342823,205.47172999967918
2436,共同ピーアール,809.0823579229905,808.0055618106187
2437,Shinwa_Wise_Holdings,392.7032030152683,421.38755371097903
2438,アスカネット,1562.3852746277541,1680.9443748887415
2440,ぐるなび,697.5979222721821,722.8871723391891
2445,エスアールジータカミヤ,488.14504648594504,498.6867178634415
2449,プラップジャパン,,
2453,ジャパンベストレスキューシステム,835.7991277301851,867.9895338076324
2454,オールアバウト,759.5043594706336,816.1020140609129
2458,夢テクノロジー,,
2459,アウンコンサルティング,185.389672468997,197.24891941301243
2461,ファンコミュニケーションズ,456.050600174581,455.92325763564
2462,ライク,1598.2749433852262,1588.2615650177552
2464,ビジネス・ブレークスルー,378.5237917996246,375.247366635795
2467,バルクホールディングス,230.22362461092507,228.43944068664942
2468,フュートレック,418.48548417467623,420.70178103794046
2469,ヒビノ,1398.2310817946557,1366.6225334748913
2471,エスプール,763.6255811765672,771.644341384793
2475,WDBホールディングス,2650.838075831663,2711.331637793592
2477,手間いらず,4842.584820561914,4848.704366935959
2479,ジェイテック,177.45336990317927,180.5750238402536
2480,システム・ロケーション,,
2481,タウンニュース社,,
2483,翻訳センター,1335.815765527049,1323.7612071980852
2484,夢の街創造委員会,1308.2476112043591,1308.4810498661286
2485,ティア,519.6093933213956,519.2739669349403
2487,CDG,1518.491655246837,1542.0159555233392
2488,日本サード・パーティ,983.3855390608652,976.1950440555686
2489,アドウェイズ,309.443119986261,319.9992467672356
2491,バリューコマース,2704.9932106892816,2865.6836131228106
2492,インフォマート,854.3920804221294,857.0980780756161
2493,イーサポートリンク,921.6343287964283,906.8686553747315
2497,ユナイテッド,1143.660228438559,1166.021264189095
2498,ACKグループ,2229.1471382116633,2241.050812422148
2499,日本和装ホールディングス,341.2979756757538,346.7347644777207
2501,サッポロホールディングス,2099.978169831425,2093.164787757885
2502,アサヒグループホールディングス,4061.5747899927046,4130.122486366182
2503,キリンホールディングス,2242.691535834004,2294.1636668235265
2531,宝ホールディングス,917.8104450856104,964.4143408248283
2533,オエノンホールディングス,400.4103001917145,404.64724156285524
2540,養命酒製造,1874.5723753163757,1861.0969769744916
2551,マルサンアイ,,
2573,北海道コカ・コーラボトリング,,
2579,コカ・コーラボトラーズジャパンホールディングス,2130.973548661011,2156.0582780554623
2586,フルッタフルッタ,141.7218194990737,135.76271654304
2587,サントリー食品インターナショナル,4305.891561732314,4344.570209130032
2588,プレミアムウォーターホールディングス,,
2590,ダイドーグループホールディングス,4776.378495379141,4842.212910402293
2593,伊藤園,6119.791773543395,6141.497014099285
2594,キーコーヒー,2298.86078715081,2302.8257481567716
2597,ユニカフェ,956.5074806444106,969.218657528818
2599,ジャパンフーズ,1179.7077902911128,1188.9079735216917
2602,日清オイリオグループ,3415.1375476543312,3411.5735034261133
2607,不二製油グループ本社,2794.0683392103856,2826.184451400659
2612,かどや製油,3641.419975399839,3640.931270880469
2613,J-オイルミルズ,4147.466768480249,4115.444233316725
2651,ローソン,5863.307013873553,5892.234150873604
2652,まんだらけ,492.464561097796,494.6829135240206
2653,イオン九州,1788.842588710844,1801.7594152693498
2654,アスモ,499.45214632343783,506.1260401709926
2655,マックスバリュ東北,,
2656,ベクター,240.2448644479052,247.1418766575179
2659,サンエー,4251.335825959601,4219.697091547948
2664,カワチ薬品,2605.6999435385296,2647.4470623614384
2666,オートウェーブ,107.0981653594221,109.03598601037145
2667,イメージワン,495.4318349062914,492.7565332998666
2668,タビオ,,
2669,カネ美食品,3018.4215345432044,3047.010499962406
2670,エービーシー・マート,6299.439649424331,6398.3765698188645
2673,夢みつけ隊,110.78257244516894,110.50359742899361
2674,ハードオフコーポレーション,716.8593151707598,723.30272112583
2675,ダイナックホールディングス,,
2676,高千穂交易,964.6282712473211,967.6301258974988
2678,アスクル,3588.818676792968,3697.990678982783
2681,ゲオホールディングス,1362.9655322310268,1355.3064879374524
2683,魚喜,,
2685,アダストリア,1675.9190193847232,1692.914936263311
2686,ジーフット,471.7991838186496,477.22723088607347
2687,シー・ヴイ・エス・ベイエリア,490.36947119764966,509.7104500246215
2689,カワニシホールディングス,,
2692,伊藤忠食品,4855.394941532619,4943.000219677302
2693,YKT,311.17993877223796,317.68786069973595
2694,ジー・テイスト,70.99540683936155,71.04806287960628
2695,くらコーポレーション,4902.119404957738,5027.625757202132
2698,キャンドゥ,1973.9698183201513,2043.4624500590962
2700,木徳神糧,,
2702,日本マクドナルドホールディングス,5831.829257384616,5998.872152144382
2703,日本ライトン,,
2705,大戸屋ホールディングス,2262.0915504805266,2330.2269986784395
2706,ブロッコリー,1389.328001578317,1384.0492810190415
2708,久世,,
2714,プラマテルズ,,
2715,エレマテック,876.1761285009424,890.9042797404232
2721,ジェイホールディングス,,
2722,アイケイ,684.4872862031183,705.1539665828274
2726,パルグループホールディングス,1351.0295642346866,1347.6240520805925
2729,JALUX,1769.765111640275,1803.0240208450923
2730,エディオン,995.7782839082045,1015.4357853390751
2733,あらた,4515.363860421666,4577.849957149186
2734,サーラコーポレーション,576.2907754294911,576.5455528785583
2735,ワッツ,821.5943928010747,891.3262599731069
2736,フェスタリアホールディングス,,
2737,トーメンデバイス,3542.810979355952,3541.3478029274
2742,ハローズ,3106.8274763396207,3177.306228881595
2743,ピクセルカンパニーズ,144.86076519762207,155.85839660820903
2749,JPホールディングス,277.96056320718804,278.4061932722701
2750,石光商事,,
2751,テンポスホールディングス,2004.908483497349,1998.9024240715573
2752,フジオフードシステム,1544.6390439854395,1583.0518887661742
2753,あみやき亭,3126.5729352893595,3161.2266949460277
2754,東葛ホールディングス,,
2760,東京エレクトロンデバイス,2764.0373874342235,2795.4954072177375
2761,トシン・グループ,,
2762,三光マーケティングフーズ,353.53444470760445,374.6932179302694
2763,エフティグループ,1282.5322488896968,1280.4999718563158
2764,ひらまつ,186.0197683874962,191.22555235286387
2767,フィールズ,352.939118779434,348.35435854269855
2768,双日,249.624761098471,249.56930644004012
2769,ヴィレッジヴァンガードコーポレーション,950.7902900727895,960.7104825008245
2773,ミューチュアル,817.8297755763093,818.2645060625753
2776,新都ホールディングス,102.26682217149775,106.96955362786501
2777,カッシーナ・イクスシー,,
2778,パレモ・ホールディングス,226.72194463090233,230.07073831948875
2780,コメ兵,813.1377349836534,814.6204979413864
2782,セリア,3652.768194207211,3783.3686281794194
2784,アルフレッサホールディングス,2207.5742667847076,2248.6591327733863
2788,アップルインターナショナル,162.94996265760898,167.56731819725564
2789,カルラ,,
2790,ナフコ,,
2791,大黒天物産,4313.913995491545,4451.535679528622
2792,ハニーズホールディングス,1139.3979729607456,1114.748594062521
2795,日本プリメックス,,
2796,ファーマライズホールディングス,666.9673600844665,667.6275759457482
2798,ワイズテーブルコーポレーション,2023.8301017775605,2028.6045051203241
2801,キッコーマン,5204.805065186715,5264.400842488206
2802,味の素,1848.740546983537,1838.0785448952772
2804,ブルドックソース,,
2805,ヱスビー食品,,
2806,ユタカフーズ,,
2809,キユーピー,2113.7953458532947,2114.433260286559
2810,ハウス食品グループ本社,3598.1604193049147,3640.3093016763532
2811,カゴメ,3001.620279258221,3080.493258195765
2812,焼津水産化学工業,937.0719377060487,943.5720949425904
2814,佐藤食品工業,,
2815,アリアケジャパン,7080.5584486685675,7098.335070083037
2816,ダイショー,1189.694382796586,1199.2988493968112
2818,ピエトロ,1618.1600525848357,1624.0003005910455
2819,エバラ食品工業,2177.6686458773675,2179.0384695190182
2820,やまみ,2114.343604246132,2112.0840036850827
2830,アヲハタ,,
2831,はごろもフーズ,,
2871,ニチレイ,2997.875504826908,3061.100683223268
2872,セイヒョー,,
2874,横浜冷凍,903.1302393299645,907.0979844784762
2875,東洋水産,5575.713441573575,5675.6872036377235
2876,ジェーシー・コムサ,,
2877,日東ベスト,,
2882,イートアンド,1781.8510009501706,1793.7014303971343
2883,大冷,1950.9574483501217,1976.9131653178808
2884,ヨシムラ・フード・ホールディングス,1111.6610776091632,1110.628932349457
2892,日本食品化工,,
2894,石井食品,216.86384115548134,217.61568668080972
2897,日清食品ホールディングス,9013.421128851538,9079.043109470838
2899,永谷園ホールディングス,2191.855903607935,2181.9923193350796
2901,石垣食品,131.24403745161587,137.8016239857718
2902,太陽化学,,
2903,シノブフーズ,,
2904,一正蒲鉾,1004.5143873644096,1021.9791955954814
2905,オーケー食品工業,,
2907,あじかん,,
2908,フジッコ,1961.4051395008528,1962.884027858631
2910,ロック・フィールド,1332.283142498521,1321.3922556333566
2911,旭松食品,,
2914,日本たばこ産業,2128.7671577453866,2160.4424027937694
2915,ケンコーマヨネーズ,2087.5246283959345,2078.6477372421778
2916,仙波糖化工業,636.9319273112218,639.794587906903
2917,大森屋,,
2918,わらべや日洋ホールディングス,1717.5912679943865,1741.301234569711
2922,なとり,1739.30466332,1751.4957607343974
2923,サトウ食品工業,,
2924,イフジ産業,801.8834364887181,808.802912103203
2925,ピックルスコーポレーション,2351.225302982581,2388.784654311484
2926,篠崎屋,92.15972751549737,93.90218258806745
2927,AFC-HDアムスライフサイエンス,671.1767086765308,682.7824587045352
2928,RIZAPグループ,167.8847823550198,171.88501448424495
2929,ファーマフーズ,1174.7908286510053,1285.3709542505999
2930,北の達人コーポレーション,557.3015566111089,573.3708981312717
2931,ユーグレナ,770.4487414513801,797.6129783330176
3001,片倉工業,1177.9469483145226,1207.1925701870466
3002,グンゼ,3836.0208354094148,3862.5266397322066
3003,ヒューリック,1070.7973718242824,1075.258428329016
3004,神栄,503.8786855746768,497.94357389162633
3010,価値開発,117.92601522251303,121.12630998750954
3011,バナーズ,111.2973232766479,115.87978935439571
3020,アプライド,,
3021,パシフィックネット,1628.7840120807205,1692.302784210532
3023,ラサ商事,887.4886113146578,895.0586663496473
3024,クリエイト,,
3028,アルペン,1760.5549770808425,1796.868358536996
3030,ハブ,718.6115021999934,731.4330390043892
3031,ラクーンホールディングス,815.2513351911856,865.7127679219747
3032,ゴルフ・ドゥ,,
3034,クオールホールディングス,1205.271446117125,1203.564938573227
3035,ケイティケイ,,
3036,アルコニックス,1216.6616817771421,1223.0689146999637
3038,神戸物産,5822.840233527316,6049.770805994028
3040,ソリトンシステムズ,1460.0464796675656,1520.6336409276091
3041,ビューティ花壇,267.74582966156,276.53922670065583
3042,セキュアヴェイル,812.5752958968664,842.5729746085627
3045,カワサキ,,
3046,ジンズ,6533.722675007138,6574.832429223046
3047,TRUCK-ONE,,
3048,ビックカメラ,1105.1222068101474,1130.4741962874214
3050,DCMホールディングス,1105.5337626601781,1120.6781115563545
3053,ペッパーフードサービス,566.9758970210705,593.204736418533
3054,ハイパー,579.2699754550632,583.7335137859847
3055,ほくやく・竹山ホールディングス,,
3057,ゼットン,,
3058,三洋堂ホールディングス,,
3059,ヒラキ,910.1102097198201,911.8758270474136
3063,ジェイグループホールディングス,576.068164984933,595.0236289525388
3064,MonotaRO,4018.3572102983876,4163.659562660726
3065,ライフフーズ,,
3066,JBイレブン,,
3067,東京一番フーズ,502.52368736467537,510.90709020464107
3068,WDI,1531.065349170582,1550.3319366812764
