3679,じげん,370.12
3680,ホットリンク,413.6
3681,ブイキューブ,1162.2
3682,エンカレッジ・テクノロジ,884.16
3683,サイバーリンクス,1627.72
3686,ディー・エル・イー,267.64
3687,フィックスターズ,1319.12
3688,CARTAホールディングス,1033.12
3689,イグニス,1618.68
3690,イルグルム,1198.72
3691,リアルワールド,577.6
3692,FFRI,2346.4
3694,オプティム,2745.88
3695,GMOリサーチ,1538.48
3696,セレス,1156.12
3697,SHIFT,9676.0
3698,CRI・ミドルウェア,1721.92
3708,特種東海製紙,4225.4
3710,ジョルダン,1022.48
3712,情報企画,2370.6
3719,ジェクシード,125.08
3723,日本ファルコム,1265.92
3726,フォーシーズホールディングス,492.04
3727,アプリックス,241.76
3733,ソフトウェア・サービス,10566.0
3738,ティーガイア,2222.16
3739,コムシード,460.88
3741,セック,3513.6
3744,サイオス,729.2
3747,インタートレード,478.24
3750,FRACTALE,1364.8
3751,日本アジアグループ,284.48
3753,フライトホールディングス,754.8
3756,豆蔵ホールディングス,
3758,アエリア,559.64
3760,ケイブ,1263.16
3762,テクマトリックス,3316.76
3763,プロシップ,1294.92
3765,ガンホー・オンライン・エンターテイメント,1762.04
3766,システムズ・デザイン,587.4
3768,リスクモンスター,1746.2
3769,GMOペイメントゲートウェイ,11566.0
3770,ザッパラス,371.2
3771,システムリサーチ,1877.84
3772,ウェルス・マネジメント,1065.6
3773,アドバンスト・メディア,1057.36
3774,インターネットイニシアティブ,3860.8
3775,ガイアックス,773.96
3776,ブロードバンドタワー,220.6
3777,FHTホールディングス,23.36
3778,さくらインターネット,613.84
3779,ジェイ・エスコムホールディングス,110.36
3782,ディー・ディー・エス,251.12
3784,ヴィンクス,1109.64
3787,テクノマセマティカル,826.52
3788,GMOクラウド,5494.8
3791,IGポート,1620.08
3793,ドリコム,677.2
3796,いい生活,537.04
3798,ULSグループ,2644.28
3799,キーウェアソリューションズ,700.32
3800,ユニリタ,1781.52
3802,エコミック,1069.68
3803,イメージ情報開発,513.76
3804,システムディ,1152.0
3807,フィスコ,126.64
3808,オウケイウェイヴ,486.56
3810,サイバーステップ,1413.12
3814,アルファクス・フード・システム,672.24
3815,メディア工房,328.6
3816,大和コンピューター,1645.92
3817,SRAホールディングス,2336.28
3823,アクロディア,217.12
3824,メディアファイブ,
3825,リミックスポイント,100.52
3826,システムインテグレータ,854.48
3830,ギガプライズ,1237.68
3834,朝日ネット,1127.36
3835,eBASE,1211.16
3836,アバント,1086.36
3837,アドソル日進,2570.4
3839,ODKソリューションズ,562.04
3840,パス,157.72
3841,ジーダット,
3842,ネクストジェン,1789.84
3843,フリービット,850.0
3844,コムチュア,2729.04
3845,アイフリークモバイル,154.36
3848,データ・アプリケーション,1434.8
3849,日本テクノ・ラボ,1553.52
3850,エヌ・ティ・ティ・データ・イントラマート,3563.2
3851,日本一ソフトウェア,1056.84
3852,サイバーコム,1882.84
3853,アステリア,497.2
3854,アイル,1774.28
3856,Abalance,613.4
3857,ラック,1197.84
3858,ユビキタスAIコーポレーション,666.32
3861,王子ホールディングス,541.56
3863,日本製紙,1572.28
3864,三菱製紙,381.12
3865,北越コーポレーション,404.12
3877,中越パルプ工業,1425.04
3878,巴川製紙所,890.16
3880,大王製紙,1453.16
3891,ニッポン高度紙工業,1071.08
3892,岡山製紙,1006.32
3895,ハビックス,674.24
3896,阿波製紙,516.96
3900,クラウドワークス,1315.48
3901,マークラインズ,1961.64
3902,メディカル・データ・ビジョン,1057.96
3903,gumi,865.68
3904,カヤック,695.04
3905,データセクション,616.36
3906,ALBERT,6393.6
3907,シリコンスタジオ,1417.12
3908,コラボス,528.88
3909,ショーケース,586.32
3910,エムケイシステム,979.2
3911,Aiming,753.56
3912,モバイルファクトリー,1181.0
3913,sMedio,882.48
3914,JIG-SAW,5192.8
3915,テラスカイ,2859.24
3916,デジタル・インフォメーション・テクノロジー,1499.4
3917,アイリッジ,1006.08
3918,PCIホールディングス,989.4
3919,パイプドHD,1554.2
3920,アイビーシー,1086.12
3921,ネオジャパン,1351.48
3922,PR_TIMES,2471.6
3923,ラクス,2052.64
3924,ランドコンピュータ,1101.68
3925,ダブルスタンダード,4683.8
3926,オープンドア,1250.88
3927,フーバーブレイン,1866.76
3928,マイネット,1099.76
3929,ソーシャルワイヤー,955.08
3930,はてな,1983.4
3931,バリューゴルフ,1044.8
3932,アカツキ,4235.8
3933,チエル,3616.8
3934,ベネフィットジャパン,1545.0
3935,エディア,514.36
3936,グローバルウェイ,1218.72
3937,Ubicomホールディングス,1580.88
3938,LINE,5350.4
3939,カナミックネットワーク,864.12
3940,ノムラシステムコーポレーション,506.32
3941,レンゴー,871.16
3943,大石産業,
3944,古林紙工,2608.76
3945,スーパーバッグ,1473.04
3946,トーモク,1737.2
3947,ダイナパック,
3948,光ビジネスフォーム,374.76
3950,ザ・パック,3178.8
3951,朝日印刷,910.52
3952,中央紙器工業,
3953,大村紙業,698.24
3954,昭和パックス,
3955,イムラ封筒,614.6
3956,国際チャート,311.48
3960,バリューデザイン,4379.4
3961,シルバーエッグ・テクノロジー,1423.84
3962,チェンジ,5103.4
3963,シンクロ・フード,349.32
3964,オークネット,1100.72
3965,キャピタル・アセット・プランニング,745.76
3966,ユーザベース,2367.12
3967,エルテス,1719.84
3968,セグエグループ,864.4
3969,エイトレッド,1936.24
3970,イノベーション,3390.76
3974,ティビィシィ・スキヤツト,1226.48
3975,AOI_TYOホールディングス,479.28
3976,シャノン,1745.16
3977,フュージョン,
3978,マクロミル,740.96
3979,うるる,1706.88
3981,ビーグリー,1497.64
3983,オロ,2977.2
3984,ユーザーローカル,3219.72
3985,テモナ,805.04
3986,ビーブレイクシステムズ,1546.28
3987,エコモット,1151.56
3988,SYSホールディングス,1377.92
3989,シェアリングテクノロジー,294.76
3990,UUUM,2778.28
3991,ウォンテッドリー,1463.44
3992,ニーズウェル,690.6
3993,PKSHA_Technology,3139.36
3994,マネーフォワード,6282.4
3995,SKIYAKI,440.6
3996,サインポスト,1702.36
3997,トレードワークス,781.08
3998,すららネット,8408.4
3999,ナレッジスイート,724.12
4004,昭和電工,2483.28
4005,住友化学,336.72
4008,住友精化,3152.08
4021,日産化学,4697.6
4022,ラサ工業,1485.28
4023,クレハ,4733.2
4025,多木化学,6880.4
4026,神島化学工業,753.72
4027,テイカ,1567.16
4028,石原産業,746.56
4031,片倉コープアグリ,1193.88
4041,日本曹達,2950.64
4042,東ソー,1484.56
4043,トクヤマ,2493.88
4044,セントラル硝子,1975.68
4045,東亞合成,1028.44
4046,大阪ソーダ,2571.76
4047,関東電化工業,911.72
4061,デンカ,2703.92
4062,イビデン,2938.28
4063,信越化学工業,12352.8
4064,日本カーバイド工業,1322.0
4078,堺化学工業,1927.44
4080,田中化学研究所,673.88
4082,第一稀元素化学工業,781.04
4088,エア・ウォーター,1552.36
4091,大陽日酸,1841.04
4092,日本化学工業,2316.16
4093,東邦アセチレン,1296.0
4094,日本化学産業,991.84
4095,日本パーカライジング,1148.92
4097,高圧ガス工業,766.48
4098,チタン工業,1808.64
4099,四国化成工業,1092.76
4100,戸田工業,1658.04
4102,丸尾カルシウム,
4107,伊勢化学工業,3175.6
4109,ステラケミファ,2667.16
4112,保土谷化学工業,3853.4
4113,田岡化学工業,9376.8
4114,日本触媒,5796.0
4115,本州化学工業,1119.52
4116,大日精化工業,2468.76
4118,カネカ,2858.36
4119,日本ピグメント,1609.68
4120,スガイ化学工業,1417.84
4124,大阪油化工業,1184.8
4151,協和キリン,2768.52
4182,三菱瓦斯化学,1564.72
4183,三井化学,2187.88
4185,JSR,2011.84
4186,東京応化工業,4985.4
4187,大阪有機化学工業,1868.24
4188,三菱ケミカルホールディングス,629.308
4189,KHネオケム,2072.24
4202,ダイセル,910.0
4203,住友ベークライト,3051.12
4204,積水化学工業,1474.36
4205,日本ゼオン,1007.04
4206,アイカ工業,3171.08
4208,宇部興産,1873.6
4212,積水樹脂,2281.0
4215,タキロンシーアイ,677.56
4216,旭有機材,1456.56
4217,日立化成,4617.4
4218,ニチバン,1495.52
4220,リケンテクノス,427.48
4221,大倉工業,1608.32
4222,児玉化学工業,314.96
4224,ロンシール工業,1738.88
4228,積水化成品工業,605.68
4229,群栄化学工業,2723.56
4231,タイガースポリマー,459.72
4234,サンエー化研,453.08
4235,ウルトラファブリックス・ホールディングス,924.8
4237,フジプレアム,230.96
4238,ミライアル,1192.44
4240,クラスターテクノロジー,395.28
4241,アテクト,879.24
4242,タカギセイコー,1818.48
4243,ニックス,737.04
4245,ダイキアクシス,765.28
4246,ダイキョーニシカワ,588.08
4248,竹本容器,749.96
4249,森六ホールディングス,1581.4
4251,恵和,1483.68
4272,日本化薬,1072.04
4274,細谷火工,972.6
4275,カーリットホールディングス,535.16
4282,EPSホールディングス,1107.32
4284,ソルクシーズ,698.8
4286,レッグス,1007.36
4287,ジャストプランニング,423.08
4288,アズジェント,1641.8
4290,プレステージ・インターナショナル,908.32
4293,セプテーニ・ホールディングス,214.08
4295,フェイス,647.72
4298,プロトコーポレーション,1059.28
4299,ハイマックス,1960.48
4301,アミューズ,2336.88
4304,Eストアー,1106.48
4307,野村総合研究所,2678.24
4308,Jストリーム,1885.88
4310,ドリームインキュベータ,1449.12
4312,サイバネットシステム,685.16
4316,ビーマップ,858.2
4317,レイ,392.76
4318,クイック,1218.68
4319,TAC,194.88
4320,CEホールディングス,483.8
4321,ケネディクス,554.76
4323,日本システム技術,1350.88
4324,電通グループ,2647.32
4326,インテージホールディングス,850.52
4327,日本エス・エイチ・エル,2065.8
4331,テイクアンドギヴ・ニーズ,691.68
4333,東邦システムサイエンス,924.72
4334,ユークス,422.24
4335,アイ・ピー・エス,682.76
4336,クリエアナブキ,492.68
4337,ぴあ,3568.8
4341,西菱電機,
4342,セコム上信越,3365.4
4343,イオンファンタジー,1863.0
4344,ソースネクスト,324.28
4345,シーティーエス,737.88
4346,ネクシィーズグループ,1063.36
4347,ブロードメディア,104.44
4348,インフォコム,2759.32
4349,テスク,
4350,メディカルシステムネットワーク,471.76
4351,山田債権回収管理総合事務所,532.32
4355,ロングライフホールディング,314.16
4356,応用技術,2798.24
4361,川口化学工業,941.36
4362,日本精化,1405.0
4364,マナック,989.08
4365,松本油脂製薬,
4366,ダイトーケミックス,600.6
4367,広栄化学工業,3096.84
4368,扶桑化学工業,3797.6
4369,トリケミカル研究所,10617.2
4380,Mマート,1647.76
4381,ビープラッツ,1381.36
4382,HEROZ,3967.0
4384,ラクスル,2784.96
4385,メルカリ,3051.0
4386,SIG,639.16
4387,ZUU,4435.2
4388,エーアイ,1814.32
4389,プロパティデータバンク,993.6
4390,IPS,2060.2
4391,ロジザード,1728.32
4392,FIG,275.88
4393,バンク・オブ・イノベーション,1995.64
4394,エクスモーション,1632.28
4395,アクリート,895.32
4396,システムサポート,2870.0
4397,チームスピリット,2656.16
4398,ブロードバンドセキュリティ,2074.88
4399,くふうカンパニー,871.72
4401,ADEKA,1470.2
4403,日油,3761.8
4404,ミヨシ油脂,1129.8
4406,新日本理化,178.72
4409,東邦化学工業,498.28
4410,ハリマ化成グループ,976.76
4420,イーソル,1417.72
4421,ディ・アイ・システム,1321.76
4422,VALUENEX,1583.84
4423,アルテリア・ネットワークス,2029.36
4424,Amazia,4090.0
4425,Kudan,5385.0
4427,EduLab,4652.8
4428,シノプス,1896.0
4429,リックソフト,5963.2
4430,東海ソフト,1343.68
4431,スマレジ,3600.4
4433,ヒト・コミュニケーションズ・ホールディングス,1028.44
4434,サーバーワークス,18305.2
4435,カオナビ,3908.2
4436,ミンカブ・ジ・インフォノイド,1432.68
4437,gooddaysホールディングス,1007.04
4438,Welby,2048.08
4439,東名,1366.48
4440,ヴィッツ,1599.56
4441,トビラシステムズ,1864.12
4442,バルテス,1665.16
4443,Sansan,5097.0
4444,インフォネット,1326.8
4445,リビン・テクノロジーズ,1816.52
4446,Link-U,2053.72
4447,ピー・ビーシステムズ,2304.0
4448,Chatwork,1440.8
4449,ギフティ,1730.28
4450,パワーソリューションズ,2284.92
4452,花王,8774.72
4461,第一工業製薬,4672.8
4462,石原ケミカル,1948.2
4463,日華化学,928.12
4464,ソフト99コーポレーション,859.24
4465,ニイタカ,3517.2
4471,三洋化成工業,4787.0
4475,HENNGE,3684.24
4476,AI_CROSS,1840.0
4477,BASE,3110.72
4478,フリー,4780.2
4479,マクアケ,5227.6
4480,メドレー,3361.8
4481,ベース,9944.6
4482,ウィルズ,4174.4
4483,JMDC,6974.8
4484,ランサーズ,789.88
4485,JTOWER,4725.0
4486,ユナイトアンドグロウ,2120.2
4487,スペースマーケット,1020.28
4488,AI_inside,24765.2
4490,ビザスク,2025.36
4491,コンピューターマネージメント,3155.6
4492,ゼネテック,2042.52
4493,サイバーセキュリティクラウド,24812.4
4502,武田薬品工業,4059.72
4503,アステラス製薬,1805.72
4506,大日本住友製薬,1486.52
4507,塩野義製薬,6049.32
4512,わかもと製薬,270.68
4514,あすか製薬,1174.72
4516,日本新薬,8506.4
4517,ビオフェルミン製薬,2303.08
4519,中外製薬,14712.2
4521,科研製薬,5751.2
4523,エーザイ,8057.28
4524,森下仁丹,1912.16
4526,理研ビタミン,2194.12
4527,ロート製薬,3290.8
4528,小野薬品工業,2918.12
4530,久光製薬,5230.8
4531,有機合成薬品工業,370.28
4534,持田製薬,4071.8
4536,参天製薬,1950.6
4538,扶桑薬品工業,2532.56
4539,日本ケミファ,2672.84
4540,ツムラ,2895.84
4541,日医工,1336.8
4543,テルモ,3981.28
4544,みらかホールディングス,2600.12
4547,キッセイ薬品工業,2620.24
4548,生化学工業,1126.04
4549,栄研化学,1807.12
4550,日水製薬,1239.56
4551,鳥居薬品,3061.52
4552,JCRファーマ,11844.8
4553,東和薬品,2225.8
4554,富士製薬工業,1195.96
4555,沢井製薬,5794.8
4556,カイノス,1044.8
4557,医学生物学研究所,3825.4
4558,中京医薬品,441.6
4559,ゼリア新薬工業,2099.72
4563,アンジェス,1868.64
4564,オンコセラピー・サイエンス,119.2
4565,そーせいグループ,1747.08
4568,第一三共,8842.48
4569,キョーリン製薬ホールディングス,2217.2
4570,免疫生物研究所,633.4
4571,ナノキャリア,330.4
4572,カルナバイオサイエンス,1598.76
4574,大幸薬品,2032.16
4575,キャンバス,799.88
4576,デ・ウエスタン・セラピテクス研究所,455.08
4577,ダイト,4158.4
4578,大塚ホールディングス,4549.6
4579,ラクオリア創薬,1118.84
4581,大正製薬ホールディングス,6614.4
4582,シンバイオ製薬,462.6
4583,カイオム・バイオサイエンス,359.04
4584,ジーンテクノサイエンス,725.32
4586,メドレックス,378.68
4587,ペプチドリーム,4650.0
4588,オンコリスバイオファーマ,1715.6
4591,リボミック,469.56
4592,サンバイオ,1662.08
4593,ヘリオス,1799.92
4594,ブライトパス・バイオ,268.56
4595,ミズホメディー,1586.72
4596,窪田製薬ホールディングス,294.56
4597,ソレイジア・ファーマ,167.44
4598,Delta-Fly_Pharma,1844.24
4599,ステムリム,596.44
4611,大日本塗料,952.92
4612,日本ペイントホールディングス,7424.4
4613,関西ペイント,2184.2
4615,神東塗料,184.72
4616,川上塗料,1367.0
4617,中国塗料,794.84
4619,日本特殊塗料,916.36
4620,藤倉化成,501.56
4621,ロックペイント,
4623,アサヒペン,1703.84
4625,アトミクス,
4626,太陽ホールディングス,4927.6
4627,ナトコ,
4628,エスケー化研,
4629,大伸化学,1293.04
4631,DIC,2718.0
4633,サカタインクス,1015.24
4634,東洋インキSCホールディングス,2056.56
4635,東京インキ,1991.36
4636,T＆K　TOKA,772.28
4640,アンドール,448.92
4641,アルプス技研,1889.92
4642,オリジナル設計,
4644,イマジニア,1101.84
4645,市進ホールディングス,399.68
4650,SDエンターテイメント,416.6
4651,サニックス,307.52
4653,ダイオーズ,1101.32
4657,環境管理センター,494.56
4658,日本空調サービス,717.36
4659,エイジス,2655.52
4661,オリエンタルランド,15207.6
4662,フォーカスシステムズ,864.04
4664,アール・エス・シー,522.76
4665,ダスキン,2838.52
4666,パーク24,2068.92
4667,アイサンテクノロジー,1803.24
4668,明光ネットワークジャパン,853.2
4669,ニッパンレンタル,725.76
4671,ファルコホールディングス,1614.04
4673,川崎地質,
4674,クレスコ,1498.68
4676,フジ・メディア・ホールディングス,1072.96
4678,秀英予備校,421.52
4679,田谷,525.96
4680,ラウンドワン,926.96
4681,リゾートトラスト,1329.12
4684,オービック,18051.2
4685,菱友システムズ,
4686,ジャストシステム,7243.6
4687,TDCソフト,922.16
4689,Zホールディングス,446.6
4690,日本パレットプール,3483.6
4691,ワシントンホテル,814.04
4694,ビー・エム・エル,2954.52
4696,ワタベウェディング,393.24
4699,ウチダエスコ,4392.2
4704,トレンドマイクロ,5882.8
4705,クリップコーポレーション,745.28
4707,キタック,300.48
4708,りらいあコミュニケーションズ,1212.08
4709,IDホールディングス,1499.72
4712,KeyHolder,126.72
4714,リソー教育,303.16
4716,日本オラクル,12532.0
4718,早稲田アカデミー,964.8
4719,アルファシステムズ,3876.4
4720,城南進学研究社,353.28
4722,フューチャー,1736.32
4725,CACホールディングス,1251.56
4726,SBテクノロジー,2752.76
4728,トーセ,839.16
4732,ユー・エス・エス,1832.84
4733,オービックビジネスコンサルタント,5498.2
4734,ビーイング,664.8
4735,京進,692.12
4736,日本ラッド,765.04
4739,伊藤忠テクノソリューションズ,3599.8
4743,アイティフォー,718.32
4745,東京個別指導学院,606.0
4746,東計電算,3988.0
4748,構造計画研究所,2867.6
4750,ダイサン,614.28
4751,サイバーエージェント,5143.4
4752,昭和システムエンジニアリング,759.68
4754,トスネット,960.08
4755,楽天,986.32
4760,アルファ,
4761,さくらケーシーエス,
4762,エックスネット,970.96
4763,クリーク・アンド・リバー社,1045.04
4764,SAMURAI＆J_PARTNERS,102.24
4765,モーニングスター,371.04
4766,ピーエイ,150.92
4767,テー・オー・ダブリュー,338.48
4768,大塚商会,5090.6
4769,インフォメーションクリエーティブ,731.96
4770,図研エルミック,306.52
4771,エフアンドエム,1115.6
4772,ストリームメディアコーポレーション,199.56
4776,サイボウズ,2650.16
4777,ガーラ,218.0
4779,ソフトブレーン,513.16
4781,日本ハウズイング,
4783,日本コンピュータ・ダイナミクス,676.4
4784,GMOアドパートナーズ,400.76
4792,山田コンサルティンググループ,1285.16
4800,オリコン,950.76
4801,セントラルスポーツ,2531.12
4809,パラカ,1743.68
4812,電通国際情報サービス,4863.0
4813,ACCESS,966.72
4814,ネクストウェア,199.4
4816,東映アニメーション,5324.8
4819,デジタルガレージ,3870.8
4820,イーエムシステムズ,841.0
4824,メディアシーク,574.6
4825,ウェザーニューズ,3827.8
4826,CIJ,884.44
4827,ビジネス・ワンホールディングス,
4828,ビジネスエンジニアリング,2649.12
4829,日本エンタープライズ,255.84
4832,JFEシステムズ,3282.2
4833,ぱど,292.92
4837,シダックス,279.76
4838,スペースシャワーネットワーク,438.04
4839,WOWOW,2502.6
4840,トライアイズ,322.52
4845,スカラ,675.0
4847,インテリジェントウェイブ,730.72
4848,フルキャストホールディングス,1575.4
4849,エン・ジャパン,2907.32
4875,メディシノバ・インク（外国株）,586.64
4880,セルソース,10095.2
4901,富士フイルムホールディングス,4999.92
4902,コニカミノルタ,405.0
4911,資生堂,6734.92
4912,ライオン,2421.56
4914,高砂香料工業,2397.68
4917,マンダム,2142.52
4918,アイビー化粧品,838.56
4919,ミルボン,5168.8
4920,日本色材工業研究所,
4921,ファンケル,3078.32
4922,コーセー,13845.2
4923,コタ,1198.24
4925,ハーバー研究所,4738.4
4926,シーボン,2123.76
4927,ポーラ・オルビスホールディングス,2090.84
4928,ノエビアホールディングス,4829.0
4929,アジュバンコスメジャパン,947.72
4931,新日本製薬,1519.04
4951,エステー,1627.72
4952,エス・ディー・エスバイオテック,839.08
4955,アグロカネショウ,1408.0
4956,コニシ,1504.36
4957,ヤスハラケミカル,518.68
4958,長谷川香料,2289.72
4960,ケミプロ化成,222.04
4962,互応化学工業,
4963,星光PMC,702.68
4966,上村工業,6421.2
4967,小林製薬,9683.6
4968,荒川化学工業,1304.64
4970,東洋合成工業,7459.6
4971,メック,2026.8
4972,綜研化学,1143.4
4973,日本高純度化学,2638.16
4974,タカラバイオ,2797.12
4975,JCU,3099.8
4976,東洋ドライルーブ,
4977,新田ゼラチン,715.8
4978,リプロセル,454.84
4979,OATアグリオ,1112.0
4980,デクセリアルズ,838.44
4985,アース製薬,6800.0
4987,寺岡製作所,359.88
4990,昭和化学工業,567.96
4992,北興化学工業,603.2
4994,大成ラミック,2702.8
4996,クミアイ化学工業,865.32
4997,日本農薬,472.72
4998,フマキラー,1659.92
4999,セメダイン,697.8
5008,東亜石油,1807.04
5009,富士興産,482.88
5010,日本精蝋,207.48
5011,ニチレキ,1574.28
5013,ユシロ化学工業,1237.88
5015,ビーピー・カストロール,1248.36
5017,富士石油,181.76
5018,MORESCO,1026.24
5019,出光興産,2442.28
5020,JXTGホールディングス,405.17199999999997
5021,コスモエネルギーホールディングス,1683.2
5070,ドラフト,1109.2
5071,ヴィス,690.36
5101,横浜ゴム,1566.6
5103,昭和ホールディングス,52.04
5104,日東化工,451.28
5105,TOYO_TIRE,1490.44
5108,ブリヂストン,3468.48
5110,住友ゴム工業,1104.24
5121,藤倉コンポジット,375.08
5122,オカモト,3977.8
5142,アキレス,1654.88
5161,西川ゴム工業,1236.6
5162,朝日ラバー,579.84
5184,ニチリン,1349.24
5185,フコク,662.64
5186,ニッタ,2211.04
5187,クリエートメディック,982.48
5189,櫻護謨,
5191,住友理工,628.64
5192,三ツ星ベルト,1618.48
5194,相模ゴム工業,1711.64
5195,バンドー化学,632.64
5199,不二ラテックス,2508.16
5201,AGC,3088.32
5202,日本板硝子,410.32
5204,石塚硝子,2125.12
5208,有沢製作所,804.28
5210,日本山村硝子,855.36
5212,不二硝子,496.68
5214,日本電気硝子,1697.72
5216,倉元製作所,154.04
5217,テクノクオーツ,12313.2
5218,オハラ,984.32
5232,住友大阪セメント,3768.8
5233,太平洋セメント,2450.6
5237,ノザワ,574.68
5261,リソルホールディングス,3469.0
5262,日本ヒューム,708.8
5268,旭コンクリート工業,
5269,日本コンクリート工業,270.44
5271,トーヨーアサノ,1563.48
5273,三谷セキサン,5072.4
5277,スパンクリートコーポレーション,
5279,日本興業,734.44
5280,ヨシコン,858.44
5282,ジオスター,318.6
5283,高見澤,
5284,ヤマウ,391.76
5285,ヤマックス,2049.2
5287,イトーヨーギョー,1137.08
5288,アジアパイルホールディングス,447.92
5290,ベルテクスコーポレーション,1682.28
5301,東海カーボン,960.6
5302,日本カーボン,3391.8
5304,SECカーボン,7048.4
5310,東洋炭素,1642.8
5331,ノリタケカンパニーリミテド,3491.4
5332,TOTO,4165.0
5333,日本碍子,1529.8
5334,日本特殊陶業,1693.04
5337,ダントーホールディングス,89.48
5341,アサヒ衛陶,386.92
5342,ジャニス工業,
5343,ニッコー,152.04
5344,MARUWA,8093.2
5351,品川リフラクトリーズ,2378.72
5352,黒崎播磨,3987.0
5355,日本坩堝,
5356,美濃窯業,425.76
5357,ヨータイ,672.16
5358,イソライト工業,492.72
5363,東京窯業,304.08
5367,ニッカトー,667.56
5368,日本インシュレーション,995.08
5380,新東,
5381,Mipox,333.76
5384,フジミインコーポレーテッド,3087.6
5386,鶴弥,386.24
5387,チヨダウーテ,
5388,クニミネ工業,1019.16
5391,エーアンドエーマテリアル,1172.92
5393,ニチアス,2376.0
5395,理研コランダム,
5401,日本製鉄,997.3919999999999
5406,神戸製鋼所,399.36
5408,中山製鋼所,358.36
5410,合同製鐵,2074.88
5411,ジェイエフイーホールディングス,782.24
5423,東京製鐵,706.12
5440,共英製鋼,1403.0
5444,大和工業,2211.6
5445,東京鐵鋼,1314.76
5446,北越メタル,1168.0
5449,大阪製鐵,1249.16
5451,淀川製鋼所,1731.2
5458,高砂鐵工,
5461,中部鋼鈑,634.56
5463,丸一鋼管,2757.52
5464,モリ工業,2345.52
5471,大同特殊鋼,3598.0
5476,日本高周波鋼業,387.48
5480,日本冶金工業,1732.04
5481,山陽特殊製鋼,997.08
5482,愛知製鋼,2919.56
5484,東北特殊鋼,1353.32
5486,日立金属,1176.16
5491,日本金属,672.04
5541,大平洋金属,1698.2
5542,新報国製鉄,887.2
5563,新日本電工,159.4
5602,栗本鐵工所,1814.4
5603,虹技,1213.32
5607,中央可鍛工業,379.84
5609,日本鋳造,584.72
5610,大和重工,
5612,日本鋳鉄管,1393.96
5614,川金ホールディングス,269.84
5631,日本製鋼所,1510.12
5632,三菱製鋼,708.68
5644,メタルアート,1227.12
5658,日亜鋼業,276.88
5659,日本精線,3175.8
5660,神鋼鋼線工業,
5690,リバーホールディングス,717.96
5695,パウダーテック,3161.2
5697,サンユウ,343.52
5698,エンビプロ・ホールディングス,642.28
5699,イボキン,1823.4
5702,大紀アルミニウム工業所,592.0
5703,日本軽金属ホールディングス,180.04
5704,JMC,761.92
5706,三井金属鉱業,2247.12
5707,東邦亜鉛,1505.84
5711,三菱マテリアル,2385.56
5713,住友金属鉱山,2948.1
5714,DOWAホールディングス,3350.08
5715,古河機械金属,1102.16
5721,エス・サイエンス,41.84
5724,アサカ理研,1191.64
5726,大阪チタニウムテクノロジーズ,1018.48
5727,東邦チタニウム,675.16
5729,日本精鉱,
5741,UACJ,1955.76
5742,エヌアイシ・オートテック,828.68
5753,日本伸銅,1226.08
5757,CKサンエツ,3193.2
5781,東邦金属,745.84
5801,古河電気工業,2444.52
5802,住友電気工業,1230.0
5803,フジクラ,321.8
5805,昭和電線ホールディングス,1090.52
5807,東京特殊電線,2337.76
5809,タツタ電線,596.64
5816,オーナンバ,345.16
5817,JMACS,570.28
5819,カナレ電気,1759.76
5820,三ッ星,1124.72
5821,平河ヒューテック,1069.92
5851,リョービ,1344.4
5852,アーレスティ,376.08
5856,エルアイイーエイチ,59.56
5857,アサヒホールディングス,2719.88
5900,ダイケン,
5901,東洋製罐グループホールディングス,1176.8
5902,ホッカンホールディングス,1643.52
5903,シンポ,1298.28
5905,日本製罐,
5906,エムケー精工,321.92
5907,JFEコンテイナー,
5909,コロナ,975.52
5911,横河ブリッジホールディングス,2059.6
5912,OSJBホールディングス,247.52
5915,駒井ハルテック,1501.56
5918,瀧上工業,
5921,川岸工業,2185.88
5922,那須電機鉄工,8328.8
5923,高田機工,2314.24
5928,アルメタックス,266.08
5929,三和ホールディングス,924.6
5930,文化シヤッター,793.68
5932,三協立山,954.84
5933,アルインコ,940.36
5936,東洋シヤッター,691.48
5938,LIXILグループ,1499.92
5939,大谷工業,
5940,不二サッシ,74.8
5941,中西製作所,931.8
5942,日本フイルコン,531.6
5943,ノーリツ,1242.72
5946,長府製作所,2311.16
5947,リンナイ,9006.8
5949,ユニプレス,1026.48
5950,日本パワーファスニング,103.52
5951,ダイニチ工業,685.72
5952,アマテイ,109.52
5955,ヤマシナ,64.68
5956,トーソー,461.64
5957,日東精工,472.12
5958,三洋工業,1800.28
5959,岡部,808.08
5962,浅香工業,
5964,東洋刃物,
5965,フジマック,608.12
5966,京都機械工具,
5967,TONE,2414.52
5970,ジーテクト,1126.84
5971,共和工業所,
5973,トーアミ,413.64
5974,中国工業,448.48
5975,東プレ,1325.8
5976,高周波熱錬,564.56
5979,カネソウ,
5981,東京製綱,565.92
5982,マルゼン,1760.52
5983,イワブチ,6250.4
5984,兼房,627.24
5985,サンコール,423.32
5986,モリテックスチール,301.76
5987,オーネックス,
5988,パイオラックス,1672.0
5989,エイチワン,563.96
5990,スーパーツール,2068.6
5991,日本発條,744.24
5992,中央発條,2757.88
5993,知多鋼業,
5994,ファインシンター,
5997,協立エアテック,582.8
5998,アドバネクス,1335.76
5999,イハラサイエンス,1418.36
6005,三浦工業,4514.6
6013,タクマ,1337.64
6016,ジャパンエンジンコーポレーション,601.28
6018,阪神内燃機工業,
