SC,名称,ema26,ema12
2282,日本ハム,4019.4766308194303,4161.874765849388
2286,林兼産業,576.776476199483,579.355276975348
2288,丸大食品,1962.1373468725951,1958.4832812645122
2291,福留ハム,,
2292,S　Foods,2541.558537825486,2625.276434927213
2293,滝沢ハム,,
2294,柿安本店,2514.0917022826397,2580.4474966547823
2296,伊藤ハム米久ホールディングス,646.6080103107621,651.6412995131924
2300,きょくとう,489.93172410956015,499.59092190068327
2301,学情,1305.882437727305,1333.0837522527397
2303,ドーン,2174.7919936611006,2191.6636669255813
2304,CSSホールディングス,267.934507472563,277.69445586923393
2305,スタジオアリス,1622.2447710018264,1664.653606493519
2307,クロスキャット,1084.6645889668632,1126.7403311445737
2309,シミックホールディングス,1509.8873816105213,1525.1429249476812
2311,エプコ,1091.0138299508892,1142.9736868151697
2315,カイカ,34.26876235117964,40.366648862578586
2317,システナ,1523.2247964926964,1536.334113419762
2321,ソフトフロントホールディングス,133.61537352539693,133.9053346015051
2323,fonfun,365.30693178137113,370.31531434224166
2325,NJS,1756.7282589259064,1783.254093024842
2326,デジタルアーツ,8047.361149875531,8472.527432938108
2327,日鉄ソリューションズ,2895.122478287179,2952.149475291004
2329,東北新社,573.2918888016197,574.2334472929617
2330,フォーサイド,102.96374745151185,112.16154646796048
2331,綜合警備保障,5329.5900296806385,5329.617979160923
2332,クエスト,1188.984313477131,1233.3839359976537
2334,イオレ,1416.1550360351423,1444.5272543240376
2335,キューブシステム,758.9794382651539,779.0888452708506
2337,いちご,296.41854746019396,303.3682542591585
2338,ビットワングループ,311.2282131953853,325.09141852564704
2340,極楽湯ホールディングス,379.0626870631329,381.70795337982787
2341,アルバイトタイムス,162.3851909369945,164.53795696673643
2342,トランスジェニック,366.4641147017193,390.62108274784384
2344,平安レイサービス,837.8725412283956,846.0837903944173
2345,アイスタディ,1170.8617941001673,1244.3980080424844
2349,エヌアイデイ,,
2351,ASJ,1426.6957688448906,1483.6225774032234
2352,エイジア,1321.2053512596212,1337.0429984130515
2353,日本駐車場開発,140.62637039975365,142.88982198039878
2354,YE_DIGITAL,540.1229934674856,574.7054091343233
2359,コア,1198.3523180068044,1202.6871556334906
2362,夢真ホールディングス,616.9439636430563,624.4469118276431
2370,メディネット,102.11826924128037,116.04006304505361
2371,カカクコム,2617.978246532175,2720.2540869032155
2372,アイロムグループ,2565.2444270403657,3025.1432945274023
2373,ケア21,1505.2711740812456,1531.1272732958273
2374,セントケア・ホールディング,416.2159197793229,414.2915261274413
2375,ギグワークス,1290.028468262474,1401.6592693994576
2376,サイネックス,654.9762224355665,670.6544654773155
2378,ルネサンス,1142.1571881783887,1174.1053545824323
2379,ディップ,2462.254058363521,2488.7160350131494
2384,SBSホールディングス,2188.818060010171,2314.1089536923537
2385,総医研ホールディングス,484.92058427395756,502.65817705007447
2388,ウェッジホールディングス,110.16013326900509,123.86525235881952
2389,オプトホールディング,1493.9543965557616,1498.277848778522
2391,プラネット,,
2393,日本ケアサプライ,1327.7604961707227,1339.111735580826
2395,新日本科学,659.5796090107019,677.4616991365002
2397,DNAチップ研究所,727.7913295486242,809.0809807533968
2398,ツクイ,508.79757518421485,532.9638451907383
2402,アマナ,625.2801642899442,649.5624710350818
2404,鉄人化計画,302.7579203002734,314.73329428365275
2405,フジコー,,
2406,アルテサロンホールディングス,488.936607198313,503.31029131657175
2408,KG情報,272.87187965526067,281.62025297040236
2410,キャリアデザインセンター,964.2993666556397,1003.9962241930456
2411,ゲンダイエージェンシー,283.03816119393815,290.1327582429018
2412,ベネフィット・ワン,2200.854170164057,2268.646097011046
2413,エムスリー,4226.8909000907715,4392.877113389833
2415,ヒューマンホールディングス,802.7673756922146,809.7236697248311
2417,ツヴァイ,,
2418,ツカダ・グローバルホールディング,370.72599046165345,370.02923078377796
2424,ブラス,512.2524156030548,537.9610490073172
2425,ケアサービス,,
2427,アウトソーシング,652.0936037311941,697.1610409073454
2428,ウェルネット,696.115863954916,741.9793045949477
2429,ワールドホールディングス,1729.7083933959611,1802.7615704102132
2432,ディー・エヌ・エー,1438.603914461193,1469.7767468796842
2433,博報堂DYホールディングス,1269.3242080368684,1312.6500897962587
2435,シダー,202.30011234010973,209.45430358462858
2436,共同ピーアール,819.8660110101731,834.6983320642668
2437,Shinwa_Wise_Holdings,376.5701062163038,410.84552707214766
2438,アスカネット,1458.204264096603,1547.199146822057
2440,ぐるなび,690.3205317430586,734.4098010947209
2445,タカミヤ,482.14933618302337,494.523669746798
2449,プラップジャパン,,
2453,ジャパンベストレスキューシステム,826.5701060665557,882.517115550842
2454,オールアバウト,717.4651469449229,767.794134198098
2459,アウンコンサルティング,178.9021316772906,194.0663705058559
2461,ファンコミュニケーションズ,459.75550524580865,466.2140818535958
2462,ライク,1615.906215518146,1625.9473661436407
2464,ビジネス・ブレークスルー,382.08950886733703,379.8347759360215
2467,バルクホールディングス,233.4654142861177,234.98835308709803
2468,フュートレック,422.63311988924,433.29597699642
2469,ヒビノ,1435.2777473086157,1424.2171753918935
2471,エスプール,765.3903413046493,783.4624836061463
2475,WDBホールディングス,2621.8334751801594,2707.0060526299358
2477,手間いらず,4924.424684202194,5090.325862836073
2479,ジェイテック,176.7300090653755,182.06069088005717
2480,システム・ロケーション,,
2481,タウンニュース社,,
2483,翻訳センター,1352.7924428253566,1352.3620338063429
2484,夢の街創造委員会,1308.9738884957624,1305.2661732160827
2485,ティア,522.9600424759192,527.5192392778382
2487,CDG,1505.7917014077445,1536.5741794473136
2488,日本サード・パーティ,995.9747820998286,999.0907010551307
2489,アドウェイズ,304.29506567815946,318.92826701393767
2491,バリューコマース,2589.772247269953,2739.1207987314624
2492,インフォマート,865.8212149527917,895.6840672058582
2493,イーサポートリンク,933.4049532432089,919.1867772299862
2497,ユナイテッド,1133.9422692287164,1163.1284080899318
2498,オリエンタルコンサルタンツホールディングス,2251.567450886957,2314.470455274703
2499,日本和装ホールディングス,341.10740865440835,353.5091424945685
2501,サッポロホールディングス,2132.7006251489247,2172.8721307951178
2502,アサヒグループホールディングス,4060.3368650987773,4213.91743195468
2503,キリンホールディングス,2211.5772742243757,2272.09850508202
2531,宝ホールディングス,887.3789045804731,937.0808988963489
2533,オエノンホールディングス,396.58634812004624,398.7870690748004
2540,養命酒製造,1888.9187377433436,1883.132087792436
2551,マルサンアイ,,
2573,北海道コカ・コーラボトリング,3940.245421692707,4032.441506033013
2579,コカ・コーラボトラーズジャパンホールディングス,2132.3315520983974,2191.418347112451
2586,フルッタフルッタ,147.6924708248782,143.98959530500764
2587,サントリー食品インターナショナル,4296.902799814724,4362.774069402506
2588,プレミアムウォーターホールディングス,1778.8610312132532,1799.1215615378057
2590,ダイドーグループホールディングス,4742.836238946033,4826.026650817471
2593,伊藤園,6116.429759681047,6152.916224286284
2594,キーコーヒー,2295.9356272173472,2298.3241365357712
2597,ユニカフェ,948.6774361922652,963.2119577649718
2599,ジャパンフーズ,1176.9311332139375,1190.6091002965095
2602,日清オイリオグループ,3416.9353749588863,3402.828363750108
2607,不二製油グループ本社,2785.0551051917237,2833.764618136379
2608,ボーソー油脂,,
2612,かどや製油,3647.0632286579853,3655.3220058179695
2613,J-オイルミルズ,4175.410354384781,4149.420964228314
2651,ローソン,5864.165789379059,5933.361696367913
2652,まんだらけ,491.10455927891707,493.3133790630228
2653,イオン九州,1782.7173796984678,1801.7354165593727
2654,アスモ,495.88469076818444,503.900800580702
2655,マックスバリュ東北,,
2656,ベクター,234.562098163975,237.7933872647249
2659,サンエー,4302.720051114085,4327.49087060391
2664,カワチ薬品,2576.7719570781046,2621.122576844375
2666,オートウェーブ,106.43082034395292,109.23946050049626
2667,イメージワン,504.096563165579,511.0412820316601
2668,タビオ,,
2669,カネ美食品,3004.5019985857675,3043.9808480781644
2670,エービーシー・マート,6292.708472352104,6500.315004220727
2673,夢みつけ隊,112.03437880942552,113.47627894215236
2674,ハードオフコーポレーション,720.5820646029362,742.0121653125301
2675,ダイナックホールディングス,1442.125617843803,1492.0753486451902
2676,高千穂交易,965.3607286733478,972.6617303372323
2678,アスクル,3511.4489340540076,3620.587845904519
2681,ゲオホールディングス,1373.9066364673902,1374.2653310173455
2683,魚喜,1118.4397072007791,1148.747519267422
2685,アダストリア,1685.7129420602366,1741.4727845866826
2686,ジーフット,470.558360887989,479.99910734772243
2687,シー・ヴイ・エス・ベイエリア,480.16584360978516,506.50279800195426
2689,カワニシホールディングス,1366.5055877239847,1437.0423843660178
2692,伊藤忠食品,4819.8521987359845,4958.815720162198
2693,YKT,310.90876680138086,324.0534915422251
2694,ジー・テイスト,71.2604282615939,71.80761628708862
2695,くら寿司,4823.161043848903,4952.2958582777255
2698,キャンドゥ,1900.540508063034,1922.7069901400953
2700,木徳神糧,,
2702,日本マクドナルドホールディングス,5717.217953487829,5888.895927368761
2705,大戸屋ホールディングス,2206.367758916027,2254.9653155034534
2706,ブロッコリー,1408.8922495134823,1434.6320463415664
2708,久世,756.8125430780772,768.303436565486
2714,プラマテルズ,,
2715,エレマテック,869.8743808450238,890.5400198028053
2721,ジェイホールディングス,302.83133510492996,316.21099640363275
2722,アイケイ,674.6416049317696,703.378828345583
2726,パルグループホールディングス,1362.961259679618,1376.811539016043
2729,JALUX,1763.3931082863376,1827.7379573428177
2730,エディオン,981.2616943353732,998.8301658911963
2733,あらた,4462.786909522222,4496.442022300683
2734,サーラコーポレーション,579.718249817372,584.9537597621807
2735,ワッツ,770.4529940584974,832.0537037619184
2736,フェスタリアホールディングス,1272.976689883067,1356.4524930818454
2737,トーメンデバイス,3544.7574420721853,3524.609842689918
2742,ハローズ,3066.6744175583576,3145.487215994608
2743,ピクセルカンパニーズ,135.86690127417066,144.22622431324362
2747,北雄ラッキー,,
2749,JPホールディングス,278.37422772575496,280.06142598277717
2750,石光商事,,
2751,テンポスホールディングス,2020.741656599283,2030.7230860820914
2752,フジオフードシステム,1529.125315005807,1585.1405886071339
2753,あみやき亭,3120.7381956691142,3182.896618162388
2754,東葛ホールディングス,,
2760,東京エレクトロンデバイス,2758.0290664441995,2810.769149011979
2761,トシン・グループ,,
2762,三光マーケティングフーズ,336.0165675246865,353.1985952603264
2763,エフティグループ,1292.1826803703098,1304.4897458377745
2764,ひらまつ,184.4827505178524,193.34418916679556
2767,フィールズ,359.0746533835832,359.08820711795795
2768,双日,251.20593952218448,253.8812084119291
2769,ヴィレッジヴァンガードコーポレーション,945.7754880242411,958.9766668685126
2773,ミューチュアル,819.0534391878556,822.1829808520446
2776,新都ホールディングス,100.87859163658811,108.90980170227756
2777,カッシーナ・イクスシー,,
2778,パレモ・ホールディングス,226.44398307357827,233.2274164281662
2780,コメ兵,817.6872055315011,826.5043280949901
2782,セリア,3543.2680653482585,3645.7977166684964
2784,アルフレッサホールディングス,2182.6737305102993,2231.1187846287557
2788,アップルインターナショナル,160.49982578094406,166.82066100400132
2789,カルラ,,
2790,ナフコ,1292.0202112606992,1327.3800326331404
2791,大黒天物産,4225.025118114894,4374.431124631989
2792,ハニーズホールディングス,1173.7820455460817,1178.143654683949
2795,日本プリメックス,,
2796,ファーマライズホールディングス,667.1576969219044,668.2390146893792
2798,ワイズテーブルコーポレーション,2062.0246361450177,2143.266856587476
2801,キッコーマン,5191.387295239805,5288.532464832701
2802,味の素,1853.4510542993573,1834.803392515247
2804,ブルドックソース,1117.0498570472355,1123.3027252363747
2805,ヱスビー食品,3998.035934119269,3998.890699719203
2806,ユタカフーズ,,
2809,キユーピー,2118.3337740997094,2124.2701287681416
2810,ハウス食品グループ本社,3570.854236854826,3611.9475914485774
2811,カゴメ,2940.631826179096,3003.151928984538
2812,焼津水産化学工業,933.7617124722475,942.1049595872133
2813,和弘食品,,
2814,佐藤食品工業,,
2815,アリアケジャパン,7114.882161852825,7200.683033132465
2816,ダイショー,1184.5181937540897,1197.557094885864
2818,ピエトロ,1613.3949802736583,1617.8776636384362
2819,エバラ食品工業,2177.989658547525,2180.634286423153
2820,やまみ,2134.544386434454,2157.5626476857888
2830,アヲハタ,,
2831,はごろもフーズ,2860.294988291709,2866.2204564285644
2871,ニチレイ,2952.0410364711656,3006.6502162267834
2874,横浜冷凍,901.0712075191284,906.5250011028244
2875,東洋水産,5489.870062394816,5560.897783324638
2876,ジェーシー・コムサ,504.5443574851934,504.0521517390528
2877,日東ベスト,,
2882,イートアンド,1777.0587387708101,1793.6647099173513
2883,大冷,1934.7617470658322,1965.8797516866623
2884,ヨシムラ・フード・ホールディングス,1123.0319592733238,1136.6408540485227
2894,石井食品,216.63355331683812,217.7190154375414
2897,日清食品ホールディングス,8918.174148375818,8887.91670486867
2899,永谷園ホールディングス,2201.1132184367934,2194.312647691942
2901,石垣食品,127.16867972165905,135.12220585104464
2902,太陽化学,1743.3019288450396,1781.1821444766085
2903,シノブフーズ,609.3857097484834,604.5724494700835
2904,一正蒲鉾,991.4606958274537,1009.0535014908114
2905,オーケー食品工業,,
2907,あじかん,,
2908,フジッコ,1961.1136099005073,1962.0022810098228
2910,ロック・フィールド,1341.5976268255802,1331.5936490574534
2911,旭松食品,,
2914,日本たばこ産業,2114.0481105264275,2157.525461264702
2915,ケンコーマヨネーズ,2116.5669656122327,2146.706312292485
2916,仙波糖化工業,635.1875141110405,638.3491187686559
2917,大森屋,756.2969004968584,768.2262780943975
2918,わらべや日洋ホールディングス,1702.6931096067747,1726.0105388196562
2922,なとり,1728.2432318649835,1732.7129510891978
2923,サトウ食品工業,,
2924,イフジ産業,799.5149019051447,810.1237101490353
2925,ピックルスコーポレーション,2327.6535955824334,2366.234948162495
2926,篠崎屋,91.54224574738755,94.04928302044104
2927,AFC-HDアムスライフサイエンス,665.571357409422,682.1682413640534
2928,RIZAPグループ,167.8672348043756,177.22136890411028
2929,ファーマフーズ,1103.2242531801246,1224.9035753731512
2930,北の達人コーポレーション,548.4570303962092,567.84032936699
2931,ユーグレナ,755.6048424474423,791.3253538761945
2970,グッドライフカンパニー,920.1831964941463,886.7319776645814
2974,大英産業,,
2975,スター・マイカ・ホールディングス,1485.3439568949286,1481.87717928593
2976,日本グランデ,,
2978,ツクルバ,917.5033026914277,987.3247326735359
3001,片倉工業,1168.0233918342328,1216.6506073054775
3002,グンゼ,3829.4433247802813,3874.7765220682204
3003,ヒューリック,1074.742049647477,1091.1403445329488
3004,神栄,509.15065641614814,504.5359009303112
3010,価値開発,115.94616229514386,119.8605722063133
